new_ID,Q13A,Q13B,Q13C,Travel-accompany2,Q3,Q3_gr,Q3A,Q3B,Q3C,Q3D,Q3E,Child,Adult,Final_Group_Q3,Returned_Travel_Accompany,Accompaniment_schoolreturn,Fluctuation#7,Q7A,Q7B,Q7C,Q7D,Q7E,Child,Adult,Age,Duplicate,Gender,Grade,TYPEOFSC,shift_school,School transport,Transport_2or3wheelers,Travel_Accompany,Travel-accompany1,Travel-accompany2,TimeSchool,time_school,SchoolHomeTransport,home_schooltransportusual,Returned_Travel_Accompany,Parents_Trust,Cross_road,Allow_Public_Bus,Visit_Friend_Home,Visit_Relatives,Worship_Place,Visit_Shop,Dineout,Visit_Cinema,Friends_Dark,Play_Ground,Play_Score,Went_for_Walk,Went_Concert,Went_Club,Library,Café,Tuition,Part_time_work,Any_Activity,activity_alone,activity_independent,Q15R,weekend,RTI,RTI_Consult
740,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,10,Private,morning shift only,school bus/van,Four wheelers,Child of same age or younger,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,School Bus,4 wheelers,Child of same age or younger,Never,No,No,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,1,0
744,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,0,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,15,15,Boy,8,Private,morning shift only,walk,Walking,Older child / teenager,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Motorbike,2 or 3 wheelers,Older child / teenager,Always,Yes,No,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,0
745,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,8,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,Yes,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,1,0
748,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,9,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,Yes,No,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
757,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,9,Private,morning shift only,Motorcycle,2 or 3 wheelers,Another adult,Another Adult,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
760,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,8,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,Yes,No,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,0
774,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,6,Public,both morning and evening shifts,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,No,No,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,1,1
799,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,6,Public,morning shift only,Motorcycle,2 or 3 wheelers,Another adult,Another Adult,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,No,Yes,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,1,1
800,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,6,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,16 to 30 mins,16-30 min,Walking,walk,Child of same age or younger,Sometime,No,Yes,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1
866,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,7,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,No,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
867,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,7,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,No,No,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
869,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,7,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,No,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
875,1,,1,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,8,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,No,With a parent or other adult,With a parent or other adult,With a parent or other adult,On Your own or with other young person,Not Done,Not Done,With a parent or other adult,On Your own or with other young person,Not Done,On Your own or with other young person,With a parent or other adult,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0
879,1,1,1,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,8,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,Yes,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,visit alone,1,There was an activity,activity,1,0
881,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,8,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,No,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
883,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,8,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,Yes,Not Done,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Mix,mix,2,There was an activity,activity,0,0
892,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,10,Public,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,No,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1
895,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,10,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,16 to 30 mins,16-30 min,Walking,walk,Child of same age or younger,Always,Yes,No,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1
905,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,10,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,No,No,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
907,1,1,0,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,8,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,No,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
910,1,1,0,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,8,Public,morning shift only,cycle,2 or 3 wheelers,Child of same age or younger,Alone/Same Age,Alone/Same Age,16 to 30 mins,16-30 min,Cycle,2 or 3 wheelers,Child of same age or younger,Always,Yes,Yes,On Your own or with other young person,With a parent or other adult,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Mix,mix,2,There was an activity,activity,1,1
915,1,1,1,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,8,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,No,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
921,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Girl,9,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,Yes,Yes,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1
922,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Girl,9,Public,morning shift only,walk,Walking,Parent,Parent,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
