new_ID,Travel-accompany2,Q3,Q3_gr,Q3A,Q3B,Q3C,Q3D,Q3E,Child,Adult,Final_Group_Q3,Returned_Travel_Accompany,Accompaniment_schoolreturn,Fluctuation#7,Q7A,Q7B,Q7C,Q7D,Q7E,Child,Adult,Age,Duplicate,Gender,Grade,TYPEOFSC,shift_school,School transport,Transport_2or3wheelers,Travel_Accompany,Travel-accompany1,Travel-accompany2,TimeSchool,time_school,SchoolHomeTransport,home_schooltransportusual,Returned_Travel_Accompany,Parents_Trust,Cross_road,Allow_Public_Bus,Visit_Friend_Home,Visit_Relatives,Worship_Place,Visit_Shop,Dineout,Visit_Cinema,Friends_Dark,Play_Ground,Play_Score,Went_for_Walk,Went_Concert,Went_Club,Library,Café,Tuition,Part_time_work,Any_Activity,activity_alone,activity_independent,Q15R,weekend,RTI,RTI_Consult,
227,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,9,Private,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,No,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
228,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,9,Private,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,No,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,1,1,#REF!
229,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,9,Private,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Motorbike,2 or 3 wheelers,Child of same age or younger,Sometime,No,No,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
230,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,9,Private,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Motorbike,2 or 3 wheelers,Child of same age or younger,Sometime,Yes,No,Not Done,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1,#REF!
231,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,9,Private,morning shift only,walk,Walking,Another adult,Another Adult,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Never,No,No,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1,#REF!
236,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,9,Private,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Never,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0,#REF!
238,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,9,Private,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Never,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0,#REF!
240,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,9,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0,#REF!
264,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Girl,8,Private,morning shift only,school bus/van,Four wheelers,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,School Van,4 wheelers,Travelling home alone,Sometime,Yes,No,Not Done,Not Done,With a parent or other adult,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,1,1,#REF!
282,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Girl,9,Private,both morning and evening shifts,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
283,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,9,Private,both morning and evening shifts,walk,Walking,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,No,On Your own or with other young person,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
284,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,9,Private,both morning and evening shifts,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,No,No,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
289,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,9,Private,both morning and evening shifts,walk,Walking,Another adult,Another Adult,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,No,No,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,0,#REF!
290,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,9,Private,both morning and evening shifts,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,Yes,No,On Your own or with other young person,On Your own or with other young person,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,With a parent or other adult,With a parent or other adult,With a parent or other adult,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,1,1,#REF!
292,Mix,Mix,Mixed,0,0,1,1,0,1,1,Mixed,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Girl,10,Private,morning shift only,walk,Walking,Mix,Mix,Mix,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0,#REF!
297,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Boy,10,Private,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,Yes,On Your own or with other young person,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,1,0,#REF!
298,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,10,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1,#REF!
299,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,10,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,Yes,Yes,Not Done,With a parent or other adult,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Mix,mix,2,There was an activity,activity,1,0,#REF!
308,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,10,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Public Bus,4 wheelers,Travelling home alone,Always,No,Yes,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
310,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,15,15,Boy,10,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Public Bus,4 wheelers,Travelling home alone,Always,No,Yes,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0,#REF!
313,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,1,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,15,15,Boy,10,Private,morning shift only,school bus/van,Four wheelers,Mix,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,School Van,4 wheelers,Older child / teenager,Sometime,Yes,No,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
320,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,10,Private,morning shift only,school bus/van,Four wheelers,Child of same age or younger,Alone/Same Age,Alone/Same Age,31 to 45 mins,more than 30 min,School Van,4 wheelers,Child of same age or younger,Always,No,No,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,missing,0,#REF!
321,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,10,Private,morning shift only,school bus/van,Four wheelers,Child of same age or younger,Alone/Same Age,Alone/Same Age,31 to 45 mins,more than 30 min,School Van,4 wheelers,Child of same age or younger,Sometime,No,No,With a parent or other adult,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
322,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,10,Private,morning shift only,school bus/van,Four wheelers,Child of same age or younger,Alone/Same Age,Alone/Same Age,16 to 30 mins,16-30 min,School Van,4 wheelers,Child of same age or younger,Sometime,No,No,Not Done,With a parent or other adult,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
323,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,10,Private,morning shift only,school bus/van,Four wheelers,Child of same age or younger,Alone/Same Age,Alone/Same Age,31 to 45 mins,more than 30 min,School Van,4 wheelers,Child of same age or younger,Sometime,No,No,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
324,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,15,15,Girl,10,Private,morning shift only,school bus/van,Four wheelers,Child of same age or younger,Alone/Same Age,Alone/Same Age,31 to 45 mins,more than 30 min,School Van,4 wheelers,Child of same age or younger,Sometime,No,No,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,0,0,#REF!
